50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
100663296,102760447,0,2147483647,1
134217728,135266303,0,1073741823,0
17106944,17107199,151453696,151457791,0
117768192,117784575,67436544,67444735,0
117964800,118030335,168230912,168232959,1
0,4294967295,84281856,84281887,1
150994944,152043519,50922496,50922751,0
17369350,17369351,168427776,168428031,1
151191552,151199743,134217728,134479871,0
0,4294967295,0,134217727,1
134217728,268435455,134217728,136314879,1
17301504,17367039,0,4294967295,1
67108864,134217727,134676480,134678527,0
34013184,34021375,134217728,138412031,0
67108864,134217727,0,2147483647,0
33685504,33816575,134283264,134291455,0
0,536870911,134217728,136314879,0
151259648,151260159,151191552,151195647,1
168167424,168167679,0,268435455,0
50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
100663296,102760447,0,2147483647,1
134217728,135266303,0,1073741823,0
17106944,17107199,151453696,151457791,0
117768192,117784575,67436544,67444735,0
117964800,118030335,168230912,168232959,1
0,4294967295,84281856,84281887,1
150994944,152043519,50922496,50922751,0
17369350,17369351,168427776,168428031,1
151191552,151199743,134217728,134479871,0
0,4294967295,0,134217727,1
134217728,268435455,134217728,136314879,1
17301504,17367039,0,4294967295,1
67108864,134217727,134676480,134678527,0
34013184,34021375,134217728,138412031,0
67108864,134217727,0,2147483647,0
33685504,33816575,134283264,134291455,0
0,536870911,134217728,136314879,0
151259648,151260159,151191552,151195647,1
168167424,168167679,0,268435455,0
50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
0,4294967295,0,4294967295,0
100663296,102760447,0,2147483647,1
134217728,135266303,0,1073741823,0
17106944,17107199,151453696,151457791,0
117768192,117784575,67436544,67444735,0
117964800,118030335,168230912,168232959,1
0,4294967295,84281856,84281887,1
150994944,152043519,50922496,50922751,0
17369350,17369351,168427776,168428031,1
151191552,151199743,134217728,134479871,0
0,4294967295,0,134217727,1
134217728,268435455,134217728,136314879,1
17301504,17367039,0,4294967295,1
67108864,134217727,134676480,134678527,0
34013184,34021375,134217728,138412031,0
67108864,134217727,0,2147483647,0
33685504,33816575,134283264,134291455,0
0,536870911,134217728,136314879,0
151259648,151260159,151191552,151195647,1
168167424,168167679,0,268435455,0
50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
0,4294967295,0,4294967295,0
100663296,102760447,0,2147483647,1
134217728,135266303,0,1073741823,0
17106944,17107199,151453696,151457791,0
117768192,117784575,67436544,67444735,0
117964800,118030335,168230912,168232959,1
0,4294967295,84281856,84281887,1
150994944,152043519,50922496,50922751,0
17369350,17369351,168427776,168428031,1
151191552,151199743,134217728,134479871,0
0,4294967295,0,134217727,1
134217728,268435455,134217728,136314879,1
17301504,17367039,0,4294967295,1
67108864,134217727,134676480,134678527,0
34013184,34021375,134217728,138412031,0
67108864,134217727,0,2147483647,0
33685504,33816575,134283264,134291455,0
0,536870911,134217728,136314879,0
151259648,151260159,151191552,151195647,1
168167424,168167679,0,268435455,0
50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
0,4294967295,0,4294967295,0
100663296,102760447,0,2147483647,1
134217728,135266303,0,1073741823,0
17106944,17107199,151453696,151457791,0
117768192,117784575,67436544,67444735,0
117964800,118030335,168230912,168232959,1
0,4294967295,84281856,84281887,1
150994944,152043519,50922496,50922751,0
17369350,17369351,168427776,168428031,1
151191552,151199743,134217728,134479871,0
0,4294967295,0,134217727,1
134217728,268435455,134217728,136314879,1
17301504,17367039,0,4294967295,1
67108864,134217727,134676480,134678527,0
34013184,34021375,134217728,138412031,0
67108864,134217727,0,2147483647,0
33685504,33816575,134283264,134291455,0
0,536870911,134217728,136314879,0
151259648,151260159,151191552,151195647,1
168167424,168167679,0,268435455,0
50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
0,4294967295,0,4294967295,0
100663296,102760447,0,2147483647,1
134217728,135266303,0,1073741823,0
17106944,17107199,151453696,151457791,0
117768192,117784575,67436544,67444735,0
117964800,118030335,168230912,168232959,1
0,4294967295,84281856,84281887,1
150994944,152043519,50922496,50922751,0
17369350,17369351,168427776,168428031,1
151191552,151199743,134217728,134479871,0
0,4294967295,0,134217727,1
134217728,268435455,134217728,136314879,1
17301504,17367039,0,4294967295,1
67108864,134217727,134676480,134678527,0
34013184,34021375,134217728,138412031,0
67108864,134217727,0,2147483647,0
33685504,33816575,134283264,134291455,0
0,536870911,134217728,136314879,0
151259648,151260159,151191552,151195647,1
168167424,168167679,0,268435455,0
50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
0,4294967295,0,4294967295,0
100663296,102760447,0,2147483647,1
134217728,135266303,0,1073741823,0
17106944,17107199,151453696,151457791,0
117768192,117784575,67436544,67444735,0
117964800,118030335,168230912,168232959,1
0,4294967295,84281856,84281887,1
150994944,152043519,50922496,50922751,0
17369350,17369351,168427776,168428031,1
151191552,151199743,134217728,134479871,0
0,4294967295,0,134217727,1
134217728,268435455,134217728,136314879,1
17301504,17367039,0,4294967295,1
67108864,134217727,134676480,134678527,0
34013184,34021375,134217728,138412031,0
67108864,134217727,0,2147483647,0
33685504,33816575,134283264,134291455,0
0,536870911,134217728,136314879,0
151259648,151260159,151191552,151195647,1
168167424,168167679,0,268435455,0
50530054,50530055,0,268435455,0
0,4294967295,134217728,138412031,0
16908808,16908808,167772160,184549375,0
17040138,17040139,151193865,151193865,1
0,4294967295,0,4294967295,0
